,id,Salario,Perfil,Ativo01,Ativo02,Ativo03,Ativo04,Ativo05,Ativo06,Ativo07,Nota1,Nota2
5921,id0032017,$981.74,Agressivo,877.66,5394.22,2674.85,39298.23,,2473.32,486.93,78.97023048881549,47.236179636915885
5922,id0032074,$702.81,Conservador,1165.88,5403.77,4133.57,16594.85,4419.38,,503.94,4.561798973350051,46.15511368106095
5923,id0029161,$264.36,Moderado,1534.45,4688.93,3247.45,,4874.87,2624.67,498.42,10.164148549662876,60.64605312798389
5924,id0023986,$147.78,Moderado,977.16,,2638.59,16015.07,6423.46,,489.59,70.01504615946824,1.4238620624038578
5925,id0012082,$32064.98,Conservador,,5470.9,3096.79,5121.69,4429.11,,501.63,52.03177600798552,11.4228111589445
5926,id0024062,$310.60,Conservador,,5412.38,3463.2,12851.75,5242.38,2544.91,514.42,89.89640130274742,51.29973315482667
5927,id0038653,$69.25,Conservador,1016.02,5985.2,3137.8,20193.03,4153.06,2057.66,493.32,32.21512756453608,23.611873051398835
5928,id0006085,$9070.71,Moderado,912.54,5781.89,3222.49,18808.31,5600.72,,499.07,26.71977149352123,43.65333731035944
5929,id0025090,$5.92,Conservador,1054.47,,2714.32,8329.35,6496.73,2123.89,493.82,93.5264578748688,43.23807957504242
5930,id0009027,$11964.39,Conservador,1196.2,4780.6,2918.62,,,2045.45,492.31,57.74453847959517,87.8276093691812
5931,id0035133,$30.22,Moderado,1486.18,5400.69,3121.68,13420.93,4466.48,2071.09,479.47,74.19550825568975,98.3545555645968
5932,id0011041,$0.54,Conservador,1415.67,,2719.69,31821.41,5031.76,,513.15,3.06882398374444,48.361191909791415
5933,id0000906,$6.61,Agressivo,875.09,5093.63,2827.01,17239.2,4669.26,,496.91,55.770765604760605,19.760674909650177
5934,id0032248,$57.56,Agressivo,1177.31,4882.98,2762.97,6771.51,6657.51,2198.66,507.93,2.920915496252785,
5935,id0014326,$79424.88,Conservador,,4801.91,3509.58,13657.94,4741.84,2287.19,489.73,33.013153374405704,
5936,id0008128,$62.31,Moderado,,4608.81,3294.49,7784.29,,,506.64,,43.43181082848007
5937,id0024008,$60159.51,Agressivo,,5315.08,3096.25,11277.34,4131.71,2192.71,512.16,38.788325788907095,92.49303129149288
5938,id0023766,$74.79,Moderado,1230.33,4890.27,3281.96,13109.72,4046.09,,506.32,86.30897621600779,47.79839896224141
5939,id0011873,$2721.52,Moderado,1408.75,5059.45,3168.19,21585.73,5465.83,,496.64,75.71752464953644,62.554967433652166
5940,id0000362,$8918.24,Conservador,1026.72,5009.72,4160.31,12624.4,4862.06,2378.53,503.73,53.88234407918333,80.1366404233553
5941,id0029891,$6369.83,Conservador,962.56,6611.67,2588.66,14638.67,4188.88,,500.6,52.29205748596817,87.59924093949203
5942,id0031140,$204.49,Conservador,1628.2,4824.5,,9261.38,4644.92,,506.42,66.72996475216466,37.57347963023084
5943,id0037124,$237.20,Moderado,,5212.72,2599.89,5293.5,5521.73,2135.82,483.03,0.5219434499425413,38.48019159490595
5944,id0008960,$70.54,Agressivo,1035.41,5206.39,2812.18,11703.06,,,488.24,32.60149960451994,71.19296878504751
5945,id0037318,$8945.43,Conservador,,5275.12,3180.7,16643.33,6222.29,2858.28,502.57,13.17181887335347,93.44693614902444
5946,id0011740,$78551.73,Agressivo,829.93,,3763.27,22213.06,4844.28,2127.56,506.56,,19.028910744153272
5947,id0011701,$758.81,Moderado,886.85,4817.95,2815.08,33707.63,5600.94,2243.29,495.08,60.38940801635857,24.35286263330092
5948,id0006340,$39.89,Conservador,1668.21,4858.74,3372.15,,,,486.19,57.78331026273508,17.93584609313269
5949,id0002756,$4.51,Moderado,1002.07,5544.55,,,,,499.75,47.47556641857311,78.38811664436093
5950,id0033115,$1.83,Conservador,1460.9,5870.29,3158.02,5343.37,6070.49,,508.5,52.44269092403445,39.70922795221158
5951,id0026347,$756.14,Conservador,806.68,5338.56,2783.18,,5325.82,,511.37,59.14855217401708,27.59522021441876
5952,id0011955,$846.81,Moderado,999.14,,2996.95,16486.74,5149.04,,506.41,81.27231342419914,52.14227003135478
5953,id0021228,$51.50,Agressivo,977.43,5520.74,3329.94,33619.51,5415.69,,501.84,73.75212742642609,43.19365661348401
5954,id0028168,$7.60,Moderado,,5337.21,3117.03,18726.55,6209.32,,511.11,52.83431074694154,64.45322164462944
5955,id0007995,$51909.53,Conservador,,4927.86,3385.16,,4204.27,2165.6,494.18,74.87437196874843,52.52098912307136
5956,id0023327,$64073.02,Conservador,,5488.53,2843.17,27088.71,5800.39,2258.73,522.05,40.88358660639185,72.29246258894058
5957,id0006376,$9.87,Agressivo,944.77,,3261.16,23765.11,4519.62,,496.61,30.247346319179822,34.73807593593783
5958,id0008255,$777.70,Conservador,1321.98,5177.95,2830.35,,4819.84,2294.36,508.08,86.3359421002343,82.51540574711605
5959,id0011881,$5696.39,Moderado,971.16,5198.61,3589.26,22304.62,,2255.72,486.82,92.29050200461664,14.746263785030887
5960,id0011011,$959.64,Conservador,1287.87,5087.7,3056.35,14911.75,4870.5,2577.44,494.17,17.50527868676408,52.35076551851908
5961,id0009456,$61.01,Agressivo,1405.81,5054.92,3450.62,,4586.17,,518.33,99.14238652047648,79.15799383399666
5962,id0013755,$4775.15,Moderado,1188.91,5297.58,3666.4,9727.5,5495.85,,500.43,25.611021716409237,82.75429430144281
5963,id0006817,$48309.00,Agressivo,1448.71,5379.71,3309.52,31562.41,4951.29,,483.28,,64.10007980299245
5964,id0011607,$92839.94,Conservador,996.21,4757.86,3387.42,,6400.39,,494.22,14.346754711945389,72.51571736472475
5965,id0033794,$10390.35,Conservador,1812.5,4565.79,2915.91,,5310.29,2315.76,505.32,81.95202445898532,13.9687897741241
5966,id0014619,$8452.81,Moderado,968.57,4772.42,2518.12,16193.77,4290.16,2129.56,502.5,95.03032212887024,80.84826317604008
5967,id0026537,$524.14,Conservador,1029.51,5641.38,2824.26,,6450.77,,508.38,94.11030412203417,14.732849668839476
5968,id0035185,$87200.22,Agressivo,,4856.82,,7096.08,4878.93,2174.98,500.97,,42.5774396641076
5969,id0011969,$956.85,Agressivo,,4634.28,,,5357.99,,490.9,54.67743295258305,88.6926632883913
5970,id0027657,$79942.42,Moderado,1464.19,5427.97,3225.12,6475.07,4839.79,2206.94,503.09,51.545098723429625,0.9924125524139792
5971,id0020428,$4.18,Conservador,1133.11,4774.07,3376.71,12628.72,4719.22,2121.76,470.41,57.03864433846495,86.77126452019179
5972,id0032156,$4408.33,Conservador,,5346.49,2587.04,6004.35,4153.31,2604.15,518.21,66.57056161146407,1.5526299759286766
5973,id0022126,$74284.61,Moderado,1193.12,4888.04,2559.07,,,2016.35,502.32,45.81889149185045,88.91643810074409
5974,id0026122,$0.22,Conservador,877.13,5646.34,4775.72,20352.12,6778.76,2373.1,496.36,40.30404557424498,57.16834020699404
5975,id0002417,$8202.61,Agressivo,1089.25,5080.2,2535.13,,,,510.04,87.09092163578197,58.62082634888942
5976,id0001629,$355.17,Agressivo,,,4123.43,23888.97,,,492.47,88.28614637984111,19.73551285941666
5977,id0032958,$79722.99,Conservador,853.0,,,14773.0,4805.28,2682.6,490.29,39.28415161463607,11.67790541113617
5978,id0009406,$6363.86,Conservador,1257.07,4757.13,4086.22,9084.1,6076.41,,497.77,42.86537045665049,59.3841557084543
5979,id0024978,$59.81,Moderado,1161.24,4523.83,3128.46,16677.41,5251.5,2147.11,489.05,1.3296990972759382,27.29059168292329
5980,id0029064,$26.79,Agressivo,1026.36,5467.69,,5863.62,5966.1,2186.99,501.39,93.3330670294415,85.98098368521865
5981,id0019064,$6.21,Conservador,876.32,5112.21,3348.79,,7079.75,2293.13,514.13,93.45437792277332,
5982,id0014355,$19284.68,Agressivo,804.88,5017.28,2890.05,15126.85,,2333.9,508.22,47.44859286883646,89.33456377610447
5983,id0024002,$4.89,Conservador,1321.69,6279.24,3165.99,5252.58,5304.67,2171.63,487.51,28.331389702793185,67.45678673748344
5984,id0004119,$1526.90,Agressivo,1005.12,5226.44,3058.76,12523.83,,,492.88,,41.41309699705843
5985,id0025883,$611.54,Agressivo,,4825.66,2573.74,15969.73,5164.31,2144.0,502.91,15.012227397199071,18.999785223293063
5986,id0033472,$452.84,Moderado,1043.21,5034.3,3251.69,8351.18,4721.45,2375.04,487.23,13.109039793876354,24.15572115739873
5987,id0018896,$923.50,Agressivo,947.71,,3715.55,13434.08,4372.52,2213.88,503.9,18.521610092846863,17.94403058413424
5988,id0002675,$67.44,Conservador,954.77,5705.69,2934.47,16184.67,4868.09,,506.29,8.529872625935496,42.55047076345392
5989,id0005097,$56606.85,Agressivo,1102.24,,2700.33,,6122.56,,501.14,6.702666102275067,43.62597197607193
5990,id0010069,$54131.84,Conservador,1121.75,4834.64,3328.95,8458.96,5354.62,,497.13,,41.49666266106368
5991,id0035681,$2.65,Moderado,998.66,5786.9,,22806.66,5382.28,,512.32,99.82659939480746,30.373763086526598
5992,id0021934,$1398.95,Conservador,1052.51,4648.58,3294.98,,6067.78,2297.6,513.43,,44.496865119233576
5993,id0000596,$56.14,Moderado,1335.2,,2962.8,,4941.76,,486.44,,27.05602936315385
5994,id0037221,$6257.17,Agressivo,867.95,5587.37,3586.68,,,,495.87,,78.17561629934072
5995,id0012748,$824.86,Conservador,879.42,,3249.15,13966.08,6265.24,,500.26,30.8090180064726,10.631257164682903
5996,id0006868,$7.63,Moderado,1385.91,5399.31,3385.29,,5112.2,,486.38,20.333413497399576,
5997,id0032182,$8368.85,Conservador,837.09,4512.78,3646.55,27033.1,5125.3,2165.13,491.57,23.65598203164673,36.54704301180064
5998,id0036335,$99.44,Conservador,810.58,4767.11,3701.3,40797.01,6118.83,2215.05,503.75,61.03067629508095,81.29836932719144
5999,id0008974,$0.77,Agressivo,1531.03,5445.43,3024.92,13409.42,4711.74,2361.06,503.57,89.10166450798901,
6000,id0009336,$8622.81,Conservador,871.78,5926.11,3386.83,9969.17,,,507.58,39.29395400156864,93.67910197929008
6001,id0028893,$6.59,Conservador,1734.87,,2600.56,16541.88,6175.36,,499.4,86.69708583538633,51.33772063857004
6002,id0003279,$4587.26,Conservador,1261.87,5276.6,2662.67,25097.4,5517.43,,503.33,49.29076324740815,54.92884442931452
6003,id0025234,$710.69,Moderado,,5184.22,2735.52,12564.87,,,491.49,72.83904184164372,77.5274424713123
6004,id0023861,$4263.24,Conservador,1260.3,4821.41,3720.47,19712.43,5481.05,2147.54,499.47,20.551763931517563,58.31804899843775
6005,id0023515,$5.70,Moderado,941.09,5418.95,2636.95,,6523.64,,500.72,64.07160144513695,37.206504966943164
6006,id0020555,$59175.20,Moderado,1363.63,4964.75,2730.31,,4028.1,2065.76,481.41,12.72534983635044,87.9387056605469
6007,id0036276,$7747.44,Moderado,,4726.12,2860.32,8315.45,5525.25,,504.61,53.03980658834109,99.76989555892976
6008,id0005496,$48.98,Conservador,916.78,5222.92,2822.54,,5838.52,,503.73,89.42352097558697,91.9315696021438
6009,id0027830,$18896.11,Conservador,886.9,4703.23,3139.71,,4129.49,2548.66,498.39,22.59328551629115,94.02460424810812
6010,id0010569,$33782.26,Moderado,818.08,5311.36,2846.68,,6624.21,2251.62,513.73,35.84157288516029,75.9389188139875
6011,id0023562,$57531.73,Moderado,1195.24,5108.6,3058.99,5599.38,5313.79,2206.17,491.03,1.1824882836681816,34.331415222654826
6012,id0009254,$447.84,Agressivo,1020.87,4993.09,2624.59,24819.52,5863.55,,503.03,,41.851383891167245
6013,id0018365,$0.62,Agressivo,906.29,5028.36,3184.69,26742.3,6450.86,2007.77,488.68,60.50686729964785,32.7842836427666
6014,id0014491,$25.39,Moderado,1392.06,5144.57,3287.83,13478.48,4545.84,,504.5,39.0407150161852,83.96598076789495
6015,id0002469,$16116.22,Conservador,1003.73,5189.51,2890.69,,6109.85,,517.92,86.3053524157055,6.670331686139175
6016,id0027139,$5.54,Moderado,,,,11530.15,6196.79,,485.03,44.955065514979374,80.58823217684709
6017,id0021808,$8.74,Moderado,908.33,4681.67,3369.52,13609.58,6964.17,,501.39,35.518822666896575,69.00377163500639
6018,id0031185,$27.01,Agressivo,,,2945.13,9419.69,5822.34,2000.46,489.62,75.13886901714987,
6019,id0012512,$90642.46,Agressivo,1398.3,5009.98,2940.07,,5308.71,,506.02,,2.523559664277364
6020,id0019784,$2510.21,Moderado,925.53,5343.22,,6997.81,5347.78,,510.77,55.79871270185257,7.509849532187762
6021,id0020221,$368.68,Conservador,,5316.14,2806.5,10659.41,,,507.86,53.58780738503099,42.63864360036902
6022,id0004042,$7346.31,Moderado,943.69,,,6564.48,5305.57,,494.38,8.312529020578264,56.311845691819904
6023,id0018771,$605.91,Agressivo,873.02,4988.59,3163.38,18729.1,4022.66,,471.8,63.79086781433353,87.72007796228026
6024,id0026047,$1617.99,Conservador,1139.33,5236.46,3249.96,,,2625.85,503.22,57.74001645098602,85.64215642468741
6025,id0020949,$8642.94,Agressivo,1291.94,5190.08,,9081.65,4696.48,,495.44,94.42193359505148,48.37844997945723
6026,id0038553,$25346.74,Agressivo,837.22,,3804.46,,5845.17,2454.35,515.79,88.01170926870901,74.29096609980961
6027,id0010598,$733.51,Moderado,1005.24,4921.35,2910.27,,4639.41,,485.04,,73.70686392627825
6028,id0000777,$86775.15,Moderado,941.73,4541.26,3813.04,10336.1,6441.06,2790.13,511.57,24.92505334461381,60.20960933885835
6029,id0006197,$38043.09,Moderado,895.5,5730.88,,,6049.13,2138.45,504.91,21.43846406946134,24.76797959474627
6030,id0004403,$55486.29,Moderado,,5520.01,3659.95,11916.86,4204.44,2608.49,509.96,,
6031,id0012396,$11791.09,Moderado,1016.56,5233.98,2873.61,,4482.52,,490.81,79.68797965725571,98.7423746617335
6032,id0016068,$63.76,Conservador,1012.1,5255.59,3163.83,9990.22,4728.51,2295.94,497.26,72.06526165923165,45.38721751456352
6033,id0017827,$8.18,Agressivo,928.45,4645.78,2842.09,,4840.99,,499.06,85.46081457838632,62.976702369273085
6034,id0000714,$47.19,Conservador,,5723.72,2845.91,21297.3,4617.35,2042.51,493.99,53.00708033659699,24.47269801354597
6035,id0028033,$7514.62,Conservador,1235.41,5807.71,3761.32,15883.26,,,491.03,39.91959051255034,22.831592638097177
6036,id0009505,$2086.81,Conservador,1354.54,5305.37,2822.98,8179.99,5060.99,,497.13,98.69383850646756,59.35187349665094
6037,id0003079,$7.76,Moderado,,,3242.79,9980.67,,2306.12,490.66,2.531818833312049,55.804301649369
6038,id0003382,$80357.99,Moderado,1604.61,,2900.79,13384.53,6417.23,,483.79,45.90235414792111,51.01697607224261
6039,id0022793,$2221.69,Moderado,972.04,4763.01,,18507.19,4464.76,,494.35,58.94863458347968,25.37269674738436
6040,id0007823,$655.89,Conservador,1056.69,,3187.81,6563.17,5572.8,2043.17,495.66,53.090010100560704,69.48986992774412
6041,id0031739,$3975.80,Agressivo,,,3913.05,,4761.15,,497.76,14.35594401494129,16.09995666076007
6042,id0004996,$387.89,Moderado,1223.73,4861.18,,9531.91,4668.07,2260.5,480.55,92.14351281216764,56.73061087223393
6043,id0022854,$360.96,Moderado,1265.35,4776.65,3813.86,19412.27,5325.2,2756.31,494.29,78.41576437025516,51.61236773725757
6044,id0038027,$8634.92,Conservador,,5412.27,3411.97,9735.0,4051.8,2220.66,497.09,8.088083245732868,99.31663776215636
6045,id0035950,$4.28,Agressivo,898.59,5497.97,2630.47,,5681.22,,499.41,74.68579695756826,11.668603541532164
6046,id0000365,$55565.20,Conservador,1022.53,5229.28,,,7005.96,2394.54,489.66,51.30093800856454,72.10515381124532
6047,id0015507,$704.14,Agressivo,,5949.04,2801.81,25455.57,6233.7,2538.3,493.33,42.69406677048276,22.527136213721853
6048,id0001455,$65.20,Moderado,971.34,4853.22,3576.2,19780.94,4621.3,2112.4,485.37,,37.08592207332529
6049,id0003762,$704.23,Agressivo,,5120.88,2888.27,9894.96,5381.79,2072.37,499.59,37.50739162612293,20.228978177791625
6050,id0002348,$3610.51,Moderado,,4574.84,2532.37,16506.67,4279.56,2711.43,479.94,,99.67611193413624
6051,id0035896,$9.87,Conservador,1597.22,5207.0,3254.76,10788.06,4640.41,2461.6,499.57,78.85593075024025,13.477242784719856
6052,id0006211,$203.22,Agressivo,1242.67,5615.3,3018.54,,4917.55,,505.93,36.188016294732,11.12208595432217
6053,id0035101,$85.70,Conservador,,5206.28,3352.82,,6250.88,,489.4,73.8839311644254,46.126535626722834
6054,id0005431,$875.14,Agressivo,1201.82,6228.57,3340.47,6129.51,5935.21,2098.88,500.36,1.813892032282849,55.39299786890797
6055,id0038101,$49.76,Conservador,1047.19,5803.3,3497.26,17865.69,7327.03,,509.28,83.8738883342069,0.1895555615700761
6056,id0022537,$6782.41,Moderado,1067.58,6031.94,4075.68,,7468.19,2106.96,486.06,77.60517884329613,1.5326267415067152
6057,id0023009,$2.91,Conservador,1126.22,5335.12,2744.98,11417.64,4021.74,,499.71,13.789054080676664,15.02184850404712
6058,id0005497,$30773.98,Agressivo,1133.47,5579.42,,16585.1,4147.47,,507.72,66.24273189532906,70.90023751667725
6059,id0009741,$812.28,Moderado,942.85,5385.33,3940.16,13764.03,4500.99,2575.9,515.01,80.9166430350061,12.655248216212478
6060,id0004550,$6.06,Moderado,1049.94,,,15001.13,4930.02,2271.59,507.79,12.296720144357709,81.98968538215108
6061,id0028960,$63.10,Moderado,1118.52,4855.73,3568.51,16218.13,4114.57,2304.2,505.61,71.21798162873267,57.29128586669711
6062,id0015159,$949.45,Conservador,1071.14,,,17329.04,,2521.32,504.85,72.44546787309817,94.74201406337076
6063,id0007311,$11879.62,Moderado,1025.37,5066.21,3082.47,12496.69,6392.47,,528.82,91.45762548990598,99.93363925664204
6064,id0007076,$9098.56,Agressivo,,4966.46,2567.9,,4506.75,2061.04,510.13,84.49648979326597,5.960712671844448
6065,id0033429,$74894.18,Moderado,1012.8,4876.46,3378.85,11693.75,4630.32,2019.82,491.85,50.46131449062872,41.06810693601032
6066,id0030289,$321.87,Agressivo,1337.6,5212.16,3116.13,7274.01,7682.72,2069.08,477.28,60.65915220444638,
6067,id0012794,$527.64,Agressivo,848.5,5155.38,2639.76,6317.72,5249.78,,492.62,33.325842674195584,87.88732676508425
6068,id0025847,$9170.93,Conservador,1041.26,5219.81,2512.62,8083.31,5143.81,,492.02,33.3519942651092,7.832407126369489
6069,id0031637,$2953.79,Conservador,,5478.39,3299.44,14959.37,4223.45,2206.37,501.96,85.85167942459915,84.14784038839927
6070,id0020716,$92319.55,Moderado,1118.27,5022.46,2532.48,19097.87,5268.03,,496.46,22.630733755366503,59.14227508497293
6071,id0018285,$4.99,Conservador,938.52,5212.52,3668.95,7260.21,4840.13,,469.12,13.349653365028724,41.60491880423679
6072,id0001233,$57218.33,Agressivo,892.77,5367.73,3247.43,20484.34,5707.9,2498.31,502.97,,53.69479256607346
6073,id0028268,$23724.54,Conservador,1457.03,4866.54,3024.65,,4837.96,2202.48,471.81,26.25549572350325,4.613627980572355
6074,id0012140,$9.51,Conservador,,4888.09,3231.95,,,2816.27,516.94,30.411690646308298,21.925407254281104
6075,id0037712,$60.61,Conservador,878.55,,,,5719.54,,509.84,33.35507632247793,75.85851619829444
6076,id0021809,$7859.90,Conservador,918.57,5032.55,3086.25,,5249.33,2281.95,506.92,18.320177674050864,10.64163086001384
6077,id0033027,$1.26,Moderado,1273.42,5445.54,,,4038.02,,508.46,8.5188872075035,17.223867522826396
6078,id0016446,$8.68,Moderado,966.76,5460.94,3149.88,6773.69,6478.35,,489.33,91.46947468286623,22.837395304499843
6079,id0014608,$77276.35,Conservador,857.24,,,7343.37,5300.91,2433.37,505.78,37.38483884244212,98.42618527542044
6080,id0001563,$72838.02,Agressivo,1577.65,5166.75,2944.2,19810.16,5836.49,,509.0,30.440253919456072,16.045688783249535
6081,id0037064,$815.84,Agressivo,1235.89,5735.79,,6449.04,,2077.77,506.4,6.112376125842145,54.64003452462652
6082,id0024089,$1.26,Conservador,1165.57,5371.75,2709.95,31398.63,4597.22,2293.29,485.85,15.518243671636956,91.59490734932338
6083,id0010456,$593.50,Conservador,,5596.25,3366.92,,5862.77,,494.21,92.4362380324132,56.72426932084673
6084,id0008152,$3.08,Moderado,1104.36,4592.64,3683.49,5903.56,4683.28,,501.35,20.05348771379335,45.06175677040212
6085,id0019476,$35239.66,Moderado,996.57,4851.66,3158.61,19137.36,4744.89,,493.93,58.89494464685831,62.38301509093386
6086,id0033253,$8450.90,Moderado,867.13,5209.32,,11767.97,4048.62,2710.88,519.59,58.062254148804,82.71610288888883
6087,id0024354,$7.81,Conservador,1199.09,5195.56,3158.72,,6218.93,,503.84,84.9121157639536,81.3839397172568
6088,id0017114,$72.87,Moderado,1166.1,5748.53,3046.25,13913.26,5762.38,2169.88,485.13,83.30374592075496,84.51351446832942
6089,id0017929,$28.55,Conservador,888.7,5082.54,,21877.96,4884.45,,517.47,76.63338628213894,2.5025806046677035
6090,id0007511,$66.19,Moderado,830.57,4758.39,3014.86,,4155.65,,522.75,32.158403240460885,8.90566575935785
6091,id0015376,$8.38,Agressivo,1159.64,5048.8,2776.66,,5132.3,,494.54,74.99696108705476,4.218031612469564
6092,id0025738,$2454.83,Conservador,1395.77,4852.48,2726.19,26346.39,5667.93,2733.37,498.47,47.8337325926783,58.33346098136232
6093,id0019092,$989.89,Agressivo,847.07,,3750.53,,5455.91,2245.46,513.22,81.73339499088806,18.82161705599549
6094,id0008486,$399.75,Moderado,,5037.98,,,,2290.15,518.32,5.285893457243695,61.65339445609235
6095,id0032863,$59.42,Conservador,1273.41,5549.44,3008.2,20525.75,4192.23,2178.15,494.98,10.19899410544367,27.37490673552112
6096,id0011147,$349.79,Moderado,1294.9,5598.85,2549.55,8390.96,6272.77,2681.94,503.61,99.54391690409356,56.37371912751041
6097,id0019762,$8.32,Agressivo,973.44,4847.06,3130.09,10450.74,,,489.29,86.24577270619743,86.37766656466778
